export_country,import_country,value_thousand_USD,quantity_metric_tons,year
Netherlands,Zambia,94.90899999999999,8.906,2018
New Zealand,Andorra,1.64,0.09,2018
New Zealand,Antigua and Barbuda,8.001,2.8810000000000002,2018
New Zealand,Argentina,22.867701656587702,1.5582167534653202,2018
New Zealand,Armenia,12.395999999999999,1.305,2018
New Zealand,Australia,249934.4880372114,101320.652,2018
New Zealand,Austria,212.356398421884,19.5562584006122,2018
New Zealand,Azerbaijan,4.449,0.576,2018
New Zealand,Bahamas,932.0260000000001,181.17,2018
New Zealand,Bahrain,80.707,8.588,2018
New Zealand,Barbados,231.756511321101,33.4770515702971,2018
New Zealand,Belarus,88.5637645102742,8.76243380085123,2018
New Zealand,Belgium-Luxembourg,11206.131229112882,4095.931738711537,2018
New Zealand,Bermuda,817.1531926780772,92.36381866295234,2018
New Zealand,Bosnia Herzegovina,88.8640968047824,24.125702116957,2018
New Zealand,Br. Virgin Isds,65.87100000000001,7.808,2018
New Zealand,Brazil,704.2236082502229,123.38510955523599,2018
New Zealand,Brunei Darussalam,13.142000000000001,0.813,2018
New Zealand,Bulgaria,2674.5101676813165,554.4423945424803,2018
New Zealand,Cambodia,202.355,29.461,2018
New Zealand,Canada,91253.26047315636,12559.953974485941,2018
New Zealand,Cayman Isds,512.455,70.443,2018
New Zealand,China,26669.956138472673,2368.7110862769355,2018
New Zealand,"China, Hong Kong SAR",9784.909649408515,1133.3229400838613,2018
New Zealand,"China, Macao SAR",120.89,9.603,2018
New Zealand,Colombia,15.921101867811501,1.0990792872527702,2018
New Zealand,Cook Isds,124.641,10.368,2018
New Zealand,Costa Rica,19.0193322753076,2.6592783339009,2018
New Zealand,Croatia,6.7518671235425,1.008,2018
New Zealand,Cyprus,39.4372998051068,2.48710144414523,2018
New Zealand,Czechia,321.6120524654647,59.139312531745,2018
New Zealand,Denmark,6511.275756320283,1371.602799734518,2018
New Zealand,El Salvador,6.992000000000001,1.389,2018
New Zealand,Estonia,377.01517934785704,42.25895016869839,2018
New Zealand,FS Micronesia,2.7030000000000003,0.048,2018
New Zealand,Fiji,1254.179000308233,165.2400225890235,2018
New Zealand,Finland,2284.679547791192,309.91517896044,2018
New Zealand,France,16123.047556808284,5411.419172547699,2018
New Zealand,French Polynesia,121.735,15.085,2018
New Zealand,Georgia,1.895,0.18,2018
New Zealand,Germany,24368.710923005172,5891.087965000142,2018
New Zealand,Greece,99.6316026312533,7.873722658264599,2018
New Zealand,Greenland,34.713,3.189,2018
New Zealand,Guam,19.173,2.318,2018
New Zealand,Guyana,36.230859942164706,8.36773784926033,2018
New Zealand,Hungary,74.1903510994677,8.577791858954571,2018
New Zealand,Iceland,231.558110476823,30.268268381602898,2018
New Zealand,India,453.30875467196097,60.24883931456539,2018
New Zealand,Indonesia,1456.84756039051,257.852889268528,2018
New Zealand,Ireland,16368.080536051631,2709.130738079223,2018
New Zealand,Israel,568.030223432313,85.23769416659741,2018
New Zealand,Italy,328.902119356299,51.7497828512514,2018
New Zealand,Jamaica,6.343,1.008,2018
New Zealand,Japan,10192.277432987985,1267.071047096616,2018
New Zealand,Jordan,13.058000000000002,0.905,2018
New Zealand,Kazakhstan,186.473116298676,19.639941827913898,2018
New Zealand,Kenya,2.7760000000000002,0.525,2018
New Zealand,Kiribati,1.415,0.04,2018
New Zealand,Kyrgyzstan,12.959000000000001,0.838,2018
New Zealand,Lao People's Dem. Rep.,26.756,4.824,2018
New Zealand,Latvia,3694.4281625140293,1113.7481672407303,2018
New Zealand,Lebanon,6.015,0.858,2018
New Zealand,Lithuania,179.82880629596698,35.0752341851334,2018
New Zealand,Malaysia,2756.4133524512868,434.80024288659746,2018
New Zealand,Maldives,546.7020297607689,85.7137245585899,2018
New Zealand,Malta,57.2794097322056,44.6648226284566,2018
New Zealand,Mauritius,145.044594441719,13.1362270336585,2018
New Zealand,Mexico,316.277609607767,51.0892638037442,2018
New Zealand,Mongolia,48.967,5.154,2018
New Zealand,Montenegro,5.906,0.345,2018
New Zealand,Morocco,33.795,5.678999999999999,2018
New Zealand,Myanmar,49.372131881754605,7.503825393859251,2018
New Zealand,Netherlands,28529.570317933885,7535.346508139737,2018
New Zealand,New Caledonia,100.761,12.613,2018
New Zealand,Nicaragua,2.8810000000000002,0.529,2018
New Zealand,Niger,3.259,0.504,2018
New Zealand,Niue,91.652,12.088,2018
New Zealand,Norfolk Isds,9.247,1.234,2018
New Zealand,Norway,2755.3893217715777,457.46248615913305,2018
New Zealand,"Other Asia, nes",1374.2713858465067,143.2530773249511,2018
New Zealand,Palau,18.74419989272383,0.276334738554728,2018
New Zealand,Panama,86.251,12.342,2018
New Zealand,Papua New Guinea,63.300000000000004,9.497,2018
New Zealand,Paraguay,18.267,2.7,2018
New Zealand,Peru,14.2497306161572,1.0544668345518,2018
New Zealand,Philippines,910.1184777179699,162.88981811194853,2018
New Zealand,Poland,2025.2475563204782,383.03325337788436,2018
New Zealand,Portugal,318.477491398202,35.0336036805687,2018
New Zealand,Qatar,131.76410537781499,21.5933715606453,2018
New Zealand,Rep. of Korea,2627.783649285772,315.3560980413019,2018
New Zealand,Rep. of Moldova,3.1069999999999998,0.207,2018
New Zealand,Romania,11.1372988825178,1.5089245052415001,2018
New Zealand,Russian Federation,2326.253737309405,403.23631511542226,2018
New Zealand,Saint Maarten,22.725,2.34,2018
New Zealand,Saint Vincent and the Grenadines,18.925,1.821,2018
New Zealand,Samoa,739.2316552387078,133.36765720832625,2018
New Zealand,Serbia,10.7766789109045,1.44015417956996,2018
New Zealand,Seychelles,77.684,9.703,2018
New Zealand,Singapore,13900.684998889004,1625.9775391238618,2018
New Zealand,Slovakia,239.12033118271498,33.312234263113496,2018
New Zealand,Slovenia,51.9995634068686,10.962433881698699,2018
New Zealand,So. African Customs Union,52.230921829013994,4.01566214404633,2018
New Zealand,Solomon Isds,44.3897092203554,3.2681899536191388,2018
New Zealand,Spain,669.1691877307288,203.30792632162303,2018
New Zealand,Sri Lanka,166.449,24.044999999999998,2018
New Zealand,Sweden,10028.904762160015,1689.889941650112,2018
New Zealand,Switzerland,1227.476792439199,133.52308567705944,2018
New Zealand,Thailand,2615.0966970774725,386.4480661485287,2018
New Zealand,Timor-Leste,31.951,3.0610000000000004,2018
New Zealand,Tonga,265.83099999999996,57.138,2018
New Zealand,Turkey,13.5932016380535,1.24729213448529,2018
New Zealand,Turks and Caicos Isds,239.398,27.391999999999996,2018
New Zealand,USA,379596.26280527783,71804.52738436795,2018
New Zealand,Uganda,7.505,2.76,2018
New Zealand,Ukraine,1679.7725225229208,304.5135467378581,2018
New Zealand,United Arab Emirates,4085.4464447865207,470.0235892304156,2018
New Zealand,United Kingdom,293445.71468067844,78121.87088785313,2018
New Zealand,United Rep. of Tanzania,17.659000000000002,5.667999999999999,2018
New Zealand,Uruguay,9.236240035470962,1.8165225342564197,2018
New Zealand,Uzbekistan,2.6566192399448196,0.163296581050171,2018
New Zealand,Vanuatu,127.74100000000001,19.625,2018
New Zealand,Viet Nam,571.31,79.114,2018
New Zealand,Zambia,2.044,0.39,2018
Nicaragua,Philippines,6.678,2.7039999999999997,2018
Niger,Angola,1.6380000000000001,1.44,2018
Nigeria,Angola,6.709,1.025,2018
Nigeria,Benin,1.136,7.273,2018
Nigeria,Côte d'Ivoire,3.2739999999999996,0.21899999999999997,2018
Nigeria,France,1.7009999999999998,0.446,2018
Nigeria,So. African Customs Union,1.1,0.063,2018
Norway,Australia,2.693,0.535,2018
Norway,Austria,42.727,6.815,2018
Norway,Belgium-Luxembourg,37.614000000000004,8.64,2018
Norway,"China, Hong Kong SAR",90.68,0.161,2018
Norway,Denmark,1550.365818590463,222.49627601507308,2018
Norway,Finland,42.80789523048164,15.126973265518489,2018
Norway,France,37.63710917333673,33.024243410435204,2018
Norway,Germany,1124.762174311247,302.36256266193857,2018
Norway,Iceland,126.85008152619399,49.74629933107761,2018
Norway,Italy,208.50120417340293,60.316338831470944,2018
Norway,Nepal,1.4369999999999998,0.102,2018
Norway,Portugal,9.453,3.284,2018
Norway,Spain,29.449482768849897,13.620788719617911,2018
Norway,Sweden,4730.160886440664,1674.2796943925546,2018
Norway,United Arab Emirates,2.217,0.932,2018
Norway,United Kingdom,310.779,4.355,2018
Oman,Qatar,46.47,6.311,2018
Oman,United Kingdom,5.322,0.15699999999999997,2018
"Other Asia, nes",Australia,16.809,2.324,2018
"Other Asia, nes",Belgium-Luxembourg,3.8194798324187405,0.135794381641952,2018
"Other Asia, nes",Canada,14.269,1.993,2018
"Other Asia, nes",China,555.7396649054401,68.61450774669429,2018
"Other Asia, nes","China, Hong Kong SAR",6879.569890229847,68.30536648650597,2018
"Other Asia, nes",France,7.89358402172248,0.0418034519656013,2018
"Other Asia, nes",Malaysia,11.571,3.003,2018
"Other Asia, nes",Palau,1.4061686610794601,0.155533895451418,2018
"Other Asia, nes",Rep. of Korea,3245.1067522215317,91.81677234758041,2018
"Other Asia, nes",Singapore,12.094084797869598,0.382349063360315,2018
"Other Asia, nes",Spain,2.42,1.62,2018
"Other Asia, nes",Thailand,16.7255590870759,1.5901354612346201,2018
"Other Asia, nes",USA,50.297,23.45,2018
"Other Asia, nes",Viet Nam,2144.311,66.105,2018
Pakistan,Malaysia,2.8789999999999996,1.44,2018
Panama,Aruba,49.528999999999996,13.346,2018
Panama,Australia,24.166,4.8,2018
Panama,Belize,116.38699999999999,68.455,2018
Panama,Benin,23.522,38.125,2018
Panama,Brazil,30.546,15.057,2018
Panama,Costa Rica,90.543,9.003,2018
Panama,Guyana,4.016,0.552,2018
Panama,Netherlands,3.477,0.075,2018
Panama,Switzerland,29.491999999999997,0.72,2018
Panama,USA,24.502,0.405,2018
Paraguay,Argentina,16.273,2.5,2018
Paraguay,France,34.575,9.083,2018
Paraguay,USA,3.362,6.12,2018
Peru,Aruba,2.945,0.847,2018
Peru,Austria,7.292999999999999,1.202,2018
Peru,Belgium-Luxembourg,4.22182772979617,0.9742942310063499,2018
Peru,Canada,21.355869240831197,5.6778534702566805,2018
Peru,Chile,7.02210928622414,0.41900816071094527,2018
Peru,China,85.79206410790471,20.815097874124397,2018
Peru,"China, Hong Kong SAR",4.959,0.903,2018
Peru,Costa Rica,29.403921064738103,10.8241292465746,2018
Peru,Cuba,2.313,0.23399999999999999,2018
Peru,Finland,9.174307555721589,2.7226064667723002,2018
Peru,France,48.927543534799206,15.2987995915255,2018
Peru,Germany,47.475759632350204,18.4863794799522,2018
Peru,Italy,11.442947346178,0.07200000000000001,2018
Peru,Japan,58.9088114611685,17.0298999115334,2018
Peru,Mexico,17.6501179291282,6.7717798583648205,2018
Peru,Netherlands,6.75344878136179,2.72510782982975,2018
Peru,New Zealand,1.1040411163278898,0.248700583062029,2018
Peru,Panama,23.694000000000003,7.327999999999999,2018
Peru,Poland,35.8885362841211,11.693047373423985,2018
Peru,Spain,3.7026653731060497,0.885432621533875,2018
Peru,Switzerland,3.7682076551904102,0.618981709743658,2018
Peru,USA,809.8438640197973,310.7882710347968,2018
Peru,United Kingdom,42.3922757807012,17.961938620025098,2018
Philippines,Canada,6.935,7.042999999999999,2018
Philippines,Maldives,5.013,0.516,2018
Philippines,USA,79.689,27.621,2018
Philippines,United Arab Emirates,139.193634370686,159.141599979783,2018
Philippines,Viet Nam,22.879,11.732000000000001,2018
Poland,Belarus,823.06,341.82,2018
Poland,Belgium-Luxembourg,1.47173684966033,0.151064945187537,2018
Poland,Canada,8.977516715423052,0.664942262714252,2018
Poland,China,371.323212457907,54.958255114370296,2018
Poland,"China, Hong Kong SAR",6.935,0.36,2018
Poland,Croatia,90.531,45.675,2018
Poland,Czechia,16.6516190828985,12.4502996756879,2018
Poland,Denmark,342.3638535350887,46.412664701455995,2018
Poland,Estonia,3.63965785874385,1.8735007864553441,2018
Poland,France,12.422,2.1420000000000003,2018
Poland,Georgia,33.874,9.991,2018
Poland,Germany,217.91799755504618,62.9163481400834,2018
Poland,Hungary,62.70666177417581,28.0541472469921,2018
Poland,Iceland,10.954,0.9179999999999999,2018
Poland,Ireland,5.329,1.082,2018
Poland,Israel,22.2844724203534,5.05749459353807,2018
Poland,Italy,10.00109363942953,0.5373159378623549,2018
Poland,Japan,16.639,4.5,2018
Poland,Kazakhstan,158.87400000000002,76.541,2018
Poland,Kyrgyzstan,5.689,3.2880000000000003,2018
Poland,Latvia,20.047025398800002,6.597853479101611,2018
Poland,Lithuania,29.242212507139,12.53615874236037,2018
Poland,Maldives,1.2919999999999998,0.31,2018
Poland,Mongolia,230.59599999999998,252.731,2018
Poland,Morocco,29.205,7.672000000000001,2018
Poland,Myanmar,63.216,51.685,2018
Poland,Netherlands,350.9850223813685,65.11812718701901,2018
Poland,Nigeria,110.827,60.413,2018
Poland,Norway,26.6492480256366,3.6573724954115896,2018
Poland,"Other Asia, nes",16.94,9.18,2018
Poland,Rep. of Moldova,13.668,2.138,2018
Poland,Romania,22.701,18.748,2018
Poland,Russian Federation,5000.535,2101.9049999999997,2018
Poland,Serbia,5.272,2.727,2018
Poland,Singapore,1.9269999999999998,0.004,2018
Poland,Slovakia,36.507,11.136,2018
Poland,Spain,49.28981307131123,4.023524302308013,2018
Poland,Sweden,242.9382043895866,65.52917443572801,2018
Poland,Switzerland,30.552152901392198,5.20902392019167,2018
Poland,Tajikistan,45.86,15.431,2018
Poland,USA,42.1233849078794,7.091501875220132,2018
Poland,Ukraine,12964.50095276563,4835.705986466079,2018
Poland,United Kingdom,50.9212772190859,26.938970537194017,2018
Portugal,Algeria,40.626999999999995,10.319,2018
Portugal,Andorra,815.1807779366296,245.99028211451014,2018
Portugal,Angola,49614.21888329716,24103.239177517014,2018
Portugal,Antigua and Barbuda,4.5587289657805705,0.882957627996303,2018
Portugal,Argentina,29.341251811732,3.28404523102533,2018
Portugal,Armenia,15.615827426534262,2.49158498736523,2018
Portugal,Aruba,20.57,3.049,2018
Portugal,Australia,4354.441082267213,1219.8952556815946,2018
Portugal,Austria,3036.342006380017,647.945358829892,2018
Portugal,Azerbaijan,202.5656049986569,29.030209902853823,2018
Portugal,Bahrain,82.8230791281692,19.2405006394638,2018
Portugal,Barbados,9.918727823772711,0.589923105674807,2018
Portugal,Belarus,316.6571456864553,61.79054637379036,2018
Portugal,Belgium-Luxembourg,74447.86393395251,22227.956715516466,2018
Portugal,Belize,4.70287238012477,1.47466260714195,2018
Portugal,Bermuda,216.57606824371913,41.175331698669304,2018
Portugal,Bolivia (Plurinational State of),21.46352910408531,5.1631608808661404,2018
Portugal,Brazil,61960.57542814227,18970.452486352864,2018
Portugal,Bulgaria,158.04120318375146,47.128071990152506,2018
Portugal,Burkina Faso,73.0582840973205,32.6968902549565,2018
Portugal,Cabo Verde,3871.116047280406,5228.02948496115,2018
Portugal,Cambodia,7.638999999999999,0.83,2018
Portugal,Cameroon,284.843,196.053,2018
Portugal,Canada,58339.057958392,13655.463116572604,2018
Portugal,Cayman Isds,39.796,3.0380000000000003,2018
Portugal,Chile,118.79317020048128,18.98634671045773,2018
Portugal,China,27553.850759364785,8632.472489364316,2018
Portugal,"China, Hong Kong SAR",1906.1273390273918,247.59119180106072,2018
Portugal,"China, Macao SAR",7158.629,1921.804,2018
Portugal,Colombia,627.441649361985,266.837390726902,2018
Portugal,Congo,109.46300000000001,70.67399999999999,2018
Portugal,Costa Rica,68.82567748260007,27.241543013783712,2018
Portugal,Croatia,63.56357769737854,11.9803117145654,2018
Portugal,Cuba,71.80799999999999,18.897000000000002,2018
Portugal,Curaçao,73.928,16.198,2018
Portugal,Cyprus,641.3076973232685,219.2270342841989,2018
Portugal,Czechia,3228.770314577178,734.5636560601237,2018
Portugal,Côte d'Ivoire,683.378629243037,556.590205815739,2018
Portugal,Dem. Rep. of the Congo,263.53700000000003,128.726,2018
Portugal,Denmark,25191.144536412816,3881.0172027239632,2018
Portugal,Dominican Rep.,102.428,17.428,2018
Portugal,Ecuador,216.62074726164116,78.9110699497529,2018
Portugal,El Salvador,1.411,0.33899999999999997,2018
Portugal,Equatorial Guinea,19.114,15.254999999999999,2018
Portugal,Estonia,1224.033097010203,333.7056119590276,2018
Portugal,Fiji,3.1619758741496597,0.19423411553133,2018
Portugal,Finland,6268.8042454796,1844.2529067126286,2018
Portugal,France,140728.9321207044,45821.095257903726,2018
Portugal,French Polynesia,1.486,0.293,2018
Portugal,Gabon,27.323,54.942,2018
Portugal,Germany,62457.48236208692,27745.76496895705,2018
Portugal,Ghana,167.511728810199,125.001156971986,2018
Portugal,Gibraltar,38.845,5.952999999999999,2018
Portugal,Greece,201.188060012706,29.4320341576434,2018
Portugal,Greenland,42.926,7.272,2018
Portugal,Guam,1.1840000000000002,0.147,2018
Portugal,Guatemala,85.709,23.086999999999996,2018
Portugal,Guinea,41.894000000000005,12.53,2018
Portugal,Guinea-Bissau,6656.351,8061.374000000001,2018
Portugal,Hungary,195.600094923459,54.307717284233206,2018
Portugal,Iceland,383.15872898314694,66.33545080611819,2018
Portugal,India,251.1798333588892,73.91525422235148,2018
Portugal,Indonesia,491.129551340348,101.2405416612009,2018
Portugal,Iraq,36.183,16.2,2018
Portugal,Ireland,4470.110929507616,1056.9461387947279,2018
Portugal,Israel,418.62520557802543,73.1060526918518,2018
Portugal,Italy,8755.495481409693,2408.8214722808066,2018
Portugal,Jamaica,13.193,7.65,2018
Portugal,Japan,8644.379353858189,1937.0069007205643,2018
Portugal,Jordan,11.8678647687818,0.509688438379923,2018
Portugal,Kazakhstan,81.9439408369422,15.1969522219014,2018
Portugal,Kenya,147.6864562494347,51.5773288170521,2018
Portugal,Kyrgyzstan,1.9669999999999999,0.6409999999999999,2018
Portugal,Lao People's Dem. Rep.,30.168,6.432,2018
Portugal,Latvia,1848.3095526419495,597.7256063472113,2018
Portugal,Lebanon,35.16455297263283,8.89570648780185,2018
Portugal,Lithuania,4422.215105155196,860.6813739665362,2018
Portugal,Madagascar,1.03126695912735,0.11875839687045099,2018
Portugal,Malawi,3.498,0.241,2018
Portugal,Malaysia,152.20644485396798,14.6246273119965,2018
Portugal,Maldives,9.601431459447449,4.5729850068597395,2018
Portugal,Malta,222.380269692678,48.254212551416906,2018
Portugal,Mauritius,110.50341846723894,32.647357069035834,2018
Portugal,Mexico,1416.4679141822692,265.4303957951213,2018
Portugal,Mongolia,67.3876045177802,10.921609943822581,2018
Portugal,Montenegro,7.206,1.195,2018
Portugal,Morocco,253.204870016855,78.49370098534808,2018
Portugal,Mozambique,3803.447911045491,1228.3187128489585,2018
Portugal,Myanmar,56.67099999999999,30.854000000000003,2018
Portugal,Netherlands,51882.13920351419,12879.858662263483,2018
Portugal,New Caledonia,74.479,28.525,2018
Portugal,New Zealand,1877.6581373120198,466.262,2018
Portugal,Nigeria,961.5212507876805,359.1892401817011,2018
Portugal,Norway,12732.355582571674,3928.289315889893,2018
Portugal,"Other Asia, nes",986.3473911775992,142.92194695989312,2018
Portugal,Panama,45.698,7.327000000000001,2018
Portugal,Paraguay,463.7450062309062,109.99107847438806,2018
Portugal,Peru,130.60626541049626,34.854824488684685,2018
Portugal,Philippines,323.784672506763,107.233294764905,2018
Portugal,Poland,28308.674451633575,11236.546513583218,2018
Portugal,Qatar,303.73094993078,32.4244997074081,2018
Portugal,Rep. of Korea,1436.2507888053913,245.7132469662451,2018
Portugal,Romania,1066.0794146413427,323.88246698384836,2018
Portugal,Russian Federation,6955.4279624499295,2874.2174279114993,2018
